Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-04-06,112.85,113.4201,112.39,113.05,4744006.0,0.0,1.0,108.69465348966996,109.24376134925757,108.25159154367752,108.88728911836233,4744006.0
2017-04-05,113.58,113.84,112.79,113.0,4795081.0,0.0,1.0,109.39777353439712,109.6481998516972,108.63686280106226,108.83913021118924,4795081.0
2017-04-04,113.15,113.55,112.83,113.04,3385987.0,0.0,1.0,108.98360693270853,109.36887819009326,108.67538992680073,108.87765733692773,3385987.0
2017-04-03,113.18,113.65,112.43,113.2,4643409.0,0.0,1.0,109.01250227701239,109.46519600443945,108.29011866941599,109.03176583988161,4643409.0
2017-03-31,113.0,113.71,112.95,113.39,4617427.0,0.0,1.0,108.83913021118924,109.52298669304716,108.79097130401615,109.21476968713937,4617427.0
2017-03-30,112.53,113.295,112.2768,113.18,4192753.0,0.0,1.0,108.38643648376217,109.1232677635105,108.14255977783763,109.01250227701239,4192753.0
2017-03-29,112.66,112.94,112.31,112.53,3781206.0,0.0,1.0,108.51164964241221,108.78133952258153,108.17453729220057,108.38643648376217,3781206.0
2017-03-28,112.6,113.24,112.02,113.05,6280839.0,0.0,1.0,108.4538589538045,109.07029296562008,107.89521563059662,108.88728911836233,6280839.0
2017-03-27,111.81,112.55,111.45,112.38,4469820.0,0.0,1.0,107.69294822046965,108.40570004663141,107.34620408882337,108.24195976224289,4469820.0
2017-03-24,112.4,112.58,111.68,112.14,4706397.0,0.0,1.0,108.26122332511214,108.43459539093526,107.5677350618196,108.01079700781204,4706397.0
2017-03-23,111.71,112.98,111.66,112.24,8307922.0,0.0,1.0,107.59663040612345,108.81986664832002,107.54847149895036,108.10711482215824,8307922.0
2017-03-22,111.85,112.18,111.35,112.08,5044710.0,0.0,1.0,107.73147534620811,108.04932413355053,107.24988627447718,107.95300631920433,5044710.0
2017-03-21,112.97,113.1,111.54,111.75,7109766.0,0.0,1.0,108.81023486688538,108.93544802553542,107.43289012173494,107.63515753186194,7109766.0
2017-03-20,112.07,113.16,112.05,112.71,8156325.0,0.0,1.0,107.94337453776971,108.99323871414313,107.92411097490049,108.5598085495853,8156325.0
2017-03-17,111.87,112.09,111.175,111.76,9061194.0,0.0,1.0,107.75073890907736,107.96263810063896,107.08133009937136,107.64478931329656,9061194.0
2017-03-16,112.18,112.32,111.4,111.71,4409419.0,0.0,1.0,108.04932413355053,108.18416907363518,107.29804518165028,107.59663040612345,4409419.0
2017-03-15,112.43,112.45,111.15,111.87,5319516.0,0.0,1.0,108.29011866941599,108.30938223228523,107.05725064578482,107.75073890907736,5319516.0
2017-03-14,111.73,112.89,111.72,112.31,7273535.0,0.0,1.0,107.6158939689927,108.73318061540844,107.60626218755807,108.17453729220057,7273535.0
2017-03-13,110.92,111.68,110.82,111.52,5213562.0,0.0,1.0,106.8357196727886,107.5677350618196,106.7394018584424,107.4136265588657,5213562.0
2017-03-10,111.4,111.5,110.69,110.92,4027005.0,0.0,1.0,107.29804518165028,107.39436299599646,106.61418869979236,106.8357196727886,4027005.0
2017-03-09,110.9,111.32,110.69,111.03,4005660.0,0.0,1.0,106.81645610991936,107.22099093017333,106.61418869979236,106.9416692685694,4005660.0
2017-03-08,110.87,111.32,110.655,110.84,4929881.0,0.0,1.0,106.78756076561551,107.22099093017333,106.5804774647712,106.75866542131165,4929881.0
2017-03-07,110.7,110.93,110.16,110.86,5114392.0,0.0,1.0,106.62382048122699,106.84535145422322,106.10370428375758,106.77792898418087,5114392.0
2017-03-06,110.772,110.98,110.09,110.67,4983166.0,0.0,1.0,106.69316930755625,106.89351036139631,106.03628181371526,106.59492513692312,4983166.0
2017-03-03,110.34,111.5,110.04,111.24,5843886.0,0.0,1.0,106.27707634958072,107.39436299599646,105.98812290654217,107.14393667869638,5843886.0
2017-03-02,111.0,111.205,110.45,110.59,4715623.0,0.0,1.0,106.91277392426554,107.11022544367522,106.38302594536152,106.51787088544619,4715623.0
2017-03-01,110.66,111.8,110.66,111.04,7418101.0,0.0,1.0,106.5852933554885,107.68331643903502,106.5852933554885,106.95130105000402,7418101.0
2017-02-28,110.0,110.4,109.83,110.09,4765738.0,0.0,1.0,105.94959578080369,106.33486703818843,105.78585549641517,106.03628181371526,4765738.0
2017-02-27,109.93,110.47,109.83,110.23,3547459.0,0.0,1.0,105.88217331076136,106.40228950823075,105.78585549641517,106.17112675379992,3547459.0
2017-02-24,109.62,110.32,109.1,110.32,4786814.0,0.0,1.0,105.58358808628819,106.25781278671147,105.08273545168801,106.25781278671147,4786814.0
2017-02-23,110.3,110.49,109.59,109.73,5470661.0,0.0,1.0,106.23854922384224,106.42155307109999,105.55469274198433,105.68953768206899,5470661.0
2017-02-22,109.69,110.28,109.53,110.12,5478398.0,0.0,1.0,105.65101055633052,106.21928566097301,105.49690205337662,106.06517715801911,5478398.0
2017-02-21,109.94,110.21,109.8,110.01,5431830.0,0.0,1.0,105.89180509219598,106.15186319093067,105.75696015211132,105.95922756223831,5431830.0
2017-02-17,110.24,110.5,109.52,110.06,6349061.0,0.0,1.0,106.18075853523453,106.43118485253461,105.487270271942,106.0073864694114,6349061.0
2017-02-16,110.34,110.87,110.09,110.71,7179625.0,0.0,1.0,106.27707634958072,106.78756076561551,106.03628181371526,106.63345226266159,7179625.0
2017-02-15,109.91,110.68,109.801,110.18,7087135.0,0.0,1.0,105.86290974789212,106.60455691835776,105.75792333025478,106.12296784662682,7087135.0
2017-02-14,109.8,110.33,109.53,110.33,4768197.0,0.0,1.0,105.75696015211132,106.2674445681461,105.49690205337662,106.2674445681461,4768197.0
2017-02-13,108.95,109.9,108.9,109.65,5654040.0,0.0,1.0,104.93825873016874,105.85327796645751,104.89009982299565,105.61248343059205,5654040.0
2017-02-10,109.35,109.8,108.5814,109.26,7671800.0,0.0,1.0,105.32352998755348,105.75696015211132,104.58323126648871,105.23684395464193,7671800.0
2017-02-09,109.07,109.85,109.0,109.49,6369737.0,0.0,1.0,105.05384010738416,105.80511905928441,104.98641763734183,105.45837492763813,6369737.0
2017-02-08,109.56,111.42,108.98,109.0,13613377.0,0.0,1.0,105.52579739768048,107.31730874451952,104.9671540744726,104.98641763734183,13613377.0
2017-02-07,109.65,109.73,108.7739,109.0,10157451.0,0.0,1.0,105.61248343059205,105.68953768206899,104.76864305910512,104.98641763734183,10157451.0
2017-02-06,109.92,110.15,109.3,109.57,6892699.0,0.0,1.0,105.87254152932674,106.09407250232297,105.2753710803804,105.53542917911508,6892699.0
2017-02-03,110.9,111.15,110.21,110.3,7923085.0,0.0,1.0,106.81645610991936,107.05725064578482,106.15186319093067,106.23854922384224,7923085.0
2017-02-02,111.21,111.54,110.55,110.61,6515922.0,0.0,1.0,107.11504133439253,107.43289012173494,106.4793437597077,106.53713444831541,6515922.0
2017-02-01,110.71,111.99,110.675,111.3,10497859.0,0.0,1.0,106.63345226266159,107.86632028629276,106.59974102764043,107.20172736730409,10497859.0
2017-01-31,110.59,110.8,109.98,110.65,8484214.0,0.0,1.0,106.51787088544619,106.72013829557316,105.93033221793445,106.5756615740539,8484214.0
2017-01-30,109.86,111.05,108.96,110.94,13792322.0,0.0,1.0,105.81475084071903,106.96093283143863,104.94789051160336,106.85498323565783,13792322.0
2017-01-27,108.49,109.4,108.15,109.3,5577657.0,0.0,1.0,104.49519678417629,105.37168889472659,104.16771621539927,105.2753710803804,5577657.0
2017-01-26,108.21,108.62,107.98,108.06,6079494.0,0.0,1.0,104.22550690400696,104.62040994282634,104.00397593101076,104.0810301824877,6079494.0
2017-01-25,108.23,108.42,108.0,108.04,6180212.0,0.0,1.0,104.24477046687622,104.42777431413397,104.02323949387998,104.06176661961847,6180212.0
2017-01-24,107.2,108.06,107.08,107.9,5456146.0,0.0,1.0,103.25269697911051,104.0810301824877,103.13711560189508,103.9269216795338,5456146.0
2017-01-23,107.34,107.68,106.57,107.12,5716282.0,0.0,1.0,103.38754191919517,103.71502248797219,102.64589474872953,103.17564272763356,5716282.0
2017-01-20,107.35,107.82,107.18,107.66,5648910.0,0.0,1.0,103.39717370062978,103.84986742805684,103.23343341624127,103.69575892510295,5648910.0
2017-01-19,107.92,108.01,107.08,107.28,5350191.0,0.0,1.0,103.94618524240303,104.0328712753146,103.13711560189508,103.32975123058745,5350191.0
2017-01-18,106.93,108.4,106.81,108.16,7162759.0,0.0,1.0,102.99263888037581,104.40851075126473,102.87705750316039,104.17734799683387,7162759.0
2017-01-17,107.91,108.93,107.65,107.97,7586483.0,0.0,1.0,103.93655346096841,104.91899516729951,103.68612714366834,103.99434414957612,7586483.0
2017-01-13,107.16,108.35,106.9,108.06,6488323.0,0.0,1.0,103.21416985337203,104.36035184409162,102.96374353607196,104.0810301824877,6488323.0
2017-01-12,108.12,109.0,107.43,107.53,8218590.0,0.0,1.0,104.1388208710954,104.98641763734183,103.47422795210673,103.57054576645291,8218590.0
2017-01-11,108.54,109.4901,108.38,109.44,7616804.0,0.0,1.0,104.54335569134939,105.45847124545249,104.38924718839549,105.41021602046504,7616804.0
2017-01-10,107.9,108.82,107.35,108.38,7901886.0,0.0,1.0,103.9269216795338,104.8130455715187,103.39717370062978,104.38924718839549,7901886.0
2017-01-09,108.58,108.83,108.11,108.36,6194980.0,0.0,1.0,104.58188281708786,104.82267735295332,104.12918908966078,104.36998362552625,6194980.0
2017-01-06,108.015,109.35,107.75,108.98,9551309.0,0.0,1.0,104.03768716603192,105.32352998755348,103.78244495801452,104.9671540744726,9551309.0
2017-01-05,107.17,107.6171,106.79,107.38,6301645.0,0.0,1.0,103.22380163480665,103.65443858274844,102.85779394029115,103.42606904493363,6301645.0
2017-01-04,106.64,107.5,106.25,107.44,8321566.0,0.0,1.0,102.71331721877186,103.54165042214906,102.33767774282174,103.48385973354135,8321566.0
2017-01-03,105.3,106.9,105.205,106.08,8884273.0,0.0,1.0,101.42265850653298,102.96374353607196,101.33115658290411,102.17393745843323,8884273.0
2016-12-30,104.57,105.0,103.96,104.22,6982680.0,0.0,1.0,100.71953846180583,101.13370506349443,100.1319997942941,100.38242611159419,6982680.0
2016-12-29,104.23,104.77,103.87,104.56,5896763.0,0.0,1.0,100.3920578930288,100.9121740904982,100.04531376138254,100.70990668037122,5896763.0
2016-12-28,104.99,105.32,104.06,104.3,5178595.0,0.0,1.0,101.12407328205981,101.44192206940221,100.2283176086403,100.45948036307114,5178595.0
2016-12-27,104.85,105.556,104.78,105.17,3639539.0,0.0,1.0,100.98922834197515,101.66923211125922,100.92180587193282,101.29744534788294,3639539.0
2016-12-23,105.24,105.34,104.75,105.15,3238753.0,0.0,1.0,101.36486781792527,101.46118563227147,100.89291052762897,101.27818178501371,3238753.0
2016-12-22,104.96,105.49,104.7,105.42,5230549.0,0.0,1.0,101.09517793775595,101.60566235379073,100.84475162045588,101.5382398837484,5230549.0
2016-12-21,104.61,105.91,104.51,105.56,5202235.0,0.0,1.0,100.75806558754431,102.0101971740447,100.66174777319813,101.67308482383307,5202235.0
2016-12-20,105.64,106.2,105.06,105.46,8947285.0,0.0,1.0,101.75013907531002,102.28951883564865,101.19149575210214,101.57676700948687,8947285.0
2016-12-19,105.7,106.26,105.065,105.3,11473052.0,0.0,1.0,101.80792976391773,102.34730952425637,101.19631164281945,101.42265850653298,11473052.0
2016-12-16,104.71,104.725,103.75,103.91,12635016.0,0.0,1.0,100.85438340189049,100.86883107404242,99.92973238416711,100.08384088712101,12635016.0
2016-12-15,103.85,105.64,103.82,104.39,8745434.0,0.0,1.0,100.02605019851329,101.75013907531002,99.99715485420944,100.5461663959827,8745434.0
2016-12-14,103.62,104.4097,103.5,104.05,7959458.0,0.0,1.0,99.80451922551708,100.5651410054089,99.68893784830165,100.21868582720566,7959458.0
2016-12-13,104.2,104.31,103.71,103.85,7393171.0,0.0,1.0,100.36316254872496,100.46911214450576,99.89120525842864,100.02605019851329,7393171.0
2016-12-12,104.61,104.7,103.73,104.06,7879703.0,0.0,1.0,100.75806558754431,100.84475162045588,99.91046882129788,100.2283176086403,7879703.0
2016-12-09,103.49,105.5237,103.18,104.86,12173909.0,0.0,1.0,99.67930606686703,101.63812145722541,99.38072084239387,100.99886012340977,12173909.0
2016-12-08,101.47,103.96,101.47,103.38,16524513.0,0.78,1.0,97.7336862170741,100.1319997942941,97.7336862170741,99.57335647108623,16524513.0
2016-12-07,100.51,102.07,100.44,101.99,12255742.0,0.0,1.0,96.08408274682101,97.57538877691792,96.01716516854744,97.49891154460526,12255742.0
2016-12-06,99.95,100.72,99.82,100.66,8427531.0,0.0,1.0,95.54874212063238,96.28483548164175,95.4244666181243,96.22747755740725,8427531.0
2016-12-05,98.98,100.27,98.68,99.96,11331542.0,0.0,1.0,94.62145567884134,95.85465104988302,94.33466605766887,95.55830177467145,11331542.0
2016-12-02,98.79,99.08,98.25,98.5,7737143.0,0.0,1.0,94.43982225209878,94.71705221923217,93.9236009339883,94.16259228496537,7737143.0
2016-12-01,99.13,99.75,98.62,98.94,9956254.0,0.0,1.0,94.76485048942759,95.35754903985072,94.27730813343437,94.58321706268501,9956254.0
2016-11-30,99.4,100.2895,99.0,99.12,11368462.0,0.0,1.0,95.02296114848282,95.87329237525924,94.64057498691952,94.75529083538851,11368462.0
2016-11-29,99.23,99.68,98.97,99.67,8396628.0,0.0,1.0,94.86044702981842,95.29063146157715,94.61189602480226,95.28107180753805,8396628.0
2016-11-28,98.52,99.2,98.32,98.97,7106669.0,0.0,1.0,94.18171159304353,94.83176806770116,93.99051851226187,94.61189602480226,7106669.0
2016-11-25,98.71,99.07,98.5,98.82,4396763.0,0.0,1.0,94.36334501978611,94.70749256519308,94.16259228496537,94.46850121421602,4396763.0
2016-11-23,97.67,98.28,97.59,98.26,6165977.0,0.0,1.0,93.36914099972151,93.95227989610555,93.29266376740884,93.93316058802739,6165977.0
2016-11-22,97.5,97.93,97.2671,97.71,5323652.0,0.0,1.0,93.20662688105709,93.61769200473766,92.98398253848686,93.40737961587783,5323652.0
2016-11-21,98.11,98.27,97.0,97.63,10771076.0,0.0,1.0,93.78976577744115,93.94272024206647,92.72864417910296,93.33090238356516,10771076.0
2016-11-18,99.05,99.37,98.14,98.24,8586121.0,0.0,1.0,94.68837325711492,94.99428218636558,93.81844473955839,93.91404127994922,8586121.0
2016-11-17,99.05,99.5,98.265,99.37,8662057.0,0.0,1.0,94.68837325711492,95.11855768887365,93.93794041504692,94.99428218636558,8662057.0
2016-11-16,98.33,99.17,98.1,99.12,9699637.0,0.0,1.0,94.00007816630097,94.80308910558392,93.78020612340205,94.75529083538851,9699637.0
2016-11-15,97.9,98.14,97.42,97.7,7184595.0,0.0,1.0,93.58901304262041,93.81844473955839,93.13014964874444,93.39781996183875,7184595.0
2016-11-14,97.56,98.31,97.45,97.92,13208417.0,0.0,1.0,93.2639848052916,93.9809588582228,93.15882861086169,93.60813235069857,13208417.0
2016-11-11,97.18,98.32,95.78,97.68,23008062.0,0.0,1.0,92.90071795180646,93.99051851226187,91.56236638633486,93.37870065376059,23008062.0
2016-11-10,94.89,96.06,94.23,94.96,13708270.0,0.0,1.0,90.71155717685649,91.83003669942917,90.08062001027703,90.77847475513006,13708270.0
2016-11-09,92.29,94.915,92.11,94.64,8635729.0,0.0,1.0,88.22604712669498,90.7354563119542,88.05397335399148,90.47256582587941,8635729.0
2016-11-08,94.53,94.85,93.9,94.38,6226219.0,0.0,1.0,90.3674096314495,90.67331856070015,89.7651514269873,90.22401482086326,6226219.0
2016-11-07,93.77,94.48,92.9475,94.43,6996093.0,0.0,1.0,89.64087592447922,90.3196113612541,88.85459437976466,90.27181309105869,6996093.0
2016-11-04,93.5,93.79,92.36,92.45,7455920.0,0.0,1.0,89.38276526542398,89.65999523255739,88.29296470496854,88.37900159132029,7455920.0
2016-11-03,92.26,94.13,92.24,93.37,7750800.0,0.0,1.0,88.19736816457772,89.98502346988619,88.17824885649955,89.25848976291591,7750800.0
2016-11-02,91.91,92.56,91.69,91.91,6715911.0,0.0,1.0,87.86278027320982,88.4841577857502,87.65246788435,87.86278027320982,6715911.0
2016-11-01,92.78,92.99,91.66,92.39,6449806.0,0.0,1.0,88.69447017461002,88.89522290943076,87.62378892223275,88.3216436670858,6449806.0
2016-10-31,93.72,93.82,92.31,92.69,9957559.0,0.0,1.0,89.5930776542838,89.68867419467462,88.24516643477314,88.60843328825827,9957559.0
2016-10-28,93.89,94.4,93.53,93.85,7308553.0,0.0,1.0,89.75559177294821,90.24313412894143,89.41144422754124,89.71735315679187,7308553.0
2016-10-27,93.8,94.3425,93.31,94.02,6646969.0,0.0,1.0,89.66955488659646,90.18816611821671,89.2011318386814,89.87986727545628,6646969.0
2016-10-26,92.39,93.72,91.9,93.49,7152828.0,0.0,1.0,88.3216436670858,89.5930776542838,87.85322061917074,89.37320561138489,7152828.0
2016-10-25,93.14,93.36,92.64,92.75,6378954.0,0.0,1.0,89.038617720017,89.24893010887682,88.56063501806287,88.66579121249278,6378954.0
2016-10-24,93.49,94.15,92.8,93.37,7280974.0,0.0,1.0,89.37320561138489,90.00414277796438,88.71358948268819,89.25848976291591,7280974.0
2016-10-21,91.33,94.19,90.599,93.03,13812328.0,0.0,1.0,87.30832033894302,90.0423813941207,86.60950962868607,88.93346152558709,13812328.0
2016-10-20,91.66,92.32,91.44,92.03,6153205.0,0.0,1.0,87.62378892223275,88.2547260888122,87.41347653337293,87.97749612167881,6153205.0
2016-10-19,91.27,92.14,91.0,91.93,6140496.0,0.0,1.0,87.25096241470852,88.08265231610872,86.99285175565329,87.881899581288,6140496.0
2016-10-18,91.4,91.74,90.98,91.17,4890775.0,0.0,1.0,87.37523791721661,87.7002661545454,86.97373244757513,87.1553658743177,4890775.0
2016-10-17,91.35,91.47,90.56,90.83,5134605.0,0.0,1.0,87.32743964702118,87.44215549549018,86.57222697793365,86.83033763698887,5134605.0
2016-10-14,91.77,91.77,91.29,91.3,4345622.0,0.0,1.0,87.72894511666266,87.72894511666266,87.2700817227867,87.27964137682577,4345622.0
2016-10-13,90.95,91.36,90.315,91.12,5725154.0,0.0,1.0,86.94505348545788,87.33699930106027,86.33801545397611,87.10756760412228,5725154.0
2016-10-12,91.88,92.08,91.39,91.41,6835069.0,0.0,1.0,87.83410131109257,88.02529439187423,87.36567826317751,87.38479757125567,6835069.0
2016-10-11,92.33,92.38,91.57,91.86,6650588.0,0.0,1.0,88.2642857428513,88.3120840130467,87.537752035881,87.8149820030144,6650588.0
2016-10-10,92.7,93.21,92.4,92.49,4241028.0,0.0,1.0,88.61799294229736,89.10553529829058,88.33120332112489,88.41724020747662,4241028.0
2016-10-07,93.06,93.29,92.02,92.49,6143309.0,0.0,1.0,88.96214048770435,89.18201253060325,87.96793646763973,88.41724020747662,6143309.0
2016-10-06,92.75,93.58,92.39,92.83,7483841.0,0.0,1.0,88.66579121249278,89.45924249773664,88.3216436670858,88.74226844480543,7483841.0
2016-10-05,92.94,93.28,92.38,92.45,5365007.0,0.0,1.0,88.84742463923534,89.17245287656417,88.3120840130467,88.37900159132029,5365007.0
2016-10-04,92.45,92.99,92.11,92.59,5903392.0,0.0,1.0,88.37900159132029,88.89522290943076,88.05397335399148,88.51283674786745,5903392.0
2016-10-03,92.47,92.72,92.05,92.49,5832935.0,0.0,1.0,88.39812089939845,88.63711225037552,87.99661542975697,88.41724020747662,5832935.0
2016-09-30,92.28,93.4932,92.21,92.86,8908409.0,0.0,1.0,88.21648747265588,89.37626470067741,88.1495698943823,88.77094740692269,8908409.0
2016-09-29,92.14,93.1,91.53,91.8,7476594.0,0.0,1.0,88.08265231610872,89.00037910386067,87.49951341972468,87.75762407877991,7476594.0
2016-09-28,91.75,92.3,91.48,92.2,8272345.0,0.0,1.0,87.7098258085845,88.23560678073405,87.45171514952926,88.14001024034323,8272345.0
2016-09-27,91.93,92.18,91.5,91.72,9167391.0,0.0,1.0,87.881899581288,88.12089093226506,87.47083445760742,87.68114684646724,9167391.0
2016-09-26,92.47,92.68,91.4,91.96,10445975.0,0.0,1.0,88.39812089939845,88.5988736342192,87.37523791721661,87.91057854340522,10445975.0
2016-09-23,93.07,93.52,93.0,93.27,4407675.0,0.0,1.0,88.97170014174341,89.40188457350214,88.90478256346984,89.16289322252507,4407675.0
2016-09-22,92.73,93.71,92.64,93.41,6470442.0,0.0,1.0,88.64667190441462,89.58351800024471,88.56063501806287,89.29672837907223,6470442.0
2016-09-21,93.0,93.08,91.7,92.39,12049468.0,0.0,1.0,88.90478256346984,88.9812597957825,87.66202753838908,88.3216436670858,12049468.0
2016-09-20,92.7,93.3,92.68,92.95,6199463.0,0.0,1.0,88.61799294229736,89.19157218464233,88.5988736342192,88.85698429327444,6199463.0
2016-09-19,92.8,93.3165,92.34,92.63,5421467.0,0.0,1.0,88.71358948268819,89.20734561380682,88.27384539689038,88.55107536402377,5421467.0
2016-09-16,92.27,92.74,91.8,92.56,10568535.0,0.0,1.0,88.20692781861679,88.65623155845368,87.75762407877991,88.4841577857502,10568535.0
2016-09-15,92.12,92.75,91.19,92.5,7566351.0,0.0,1.0,88.06353300803056,88.66579121249278,87.17448518239586,88.4267998615157,7566351.0
2016-09-14,92.59,92.8868,92.07,92.26,6385472.0,0.0,1.0,88.51283674786745,88.79656727974742,88.01573473783513,88.19736816457772,6385472.0
2016-09-13,93.04,93.295,92.45,92.7,7795172.0,0.0,1.0,88.94302117962619,89.18679235762279,88.37900159132029,88.61799294229736,7795172.0
2016-09-12,91.96,93.86,91.95,93.64,9367303.0,0.0,1.0,87.91057854340522,89.72691281083097,87.90101888936616,89.51660042197115,9367303.0
2016-09-09,93.51,93.74,92.39,92.42,10248373.0,0.0,1.0,89.39232491946306,89.61219696236196,88.3216436670858,88.35032262920305,10248373.0
2016-09-08,93.49,94.21,92.925,94.09,7438081.0,0.0,1.0,89.37320561138489,90.06150070219886,88.83308515817671,89.94678485372987,7438081.0
2016-09-07,93.98,94.03,93.33,93.71,6280746.0,0.0,1.0,89.84162865929996,89.88942692949537,89.22025114675958,89.58351800024471,6280746.0
2016-09-06,94.53,94.53,93.35,93.8,8435043.0,0.0,1.0,90.3674096314495,90.3674096314495,89.23937045483774,89.66955488659646,8435043.0
2016-09-02,94.75,94.96,94.13,94.42,5381671.0,0.0,1.0,90.57772202030932,90.77847475513006,89.98502346988619,90.2622534370196,5381671.0
2016-09-01,94.73,94.87,93.91,94.26,6274204.0,0.0,1.0,90.55860271223116,90.69243786877833,89.77471108102637,90.10929897239428,6274204.0
2016-08-31,94.69,94.9,94.16,94.46,7375228.0,0.0,1.0,90.52036409607483,90.72111683089558,90.01370243200344,90.30049205317593,7375228.0
2016-08-30,94.77,95.29,94.77,94.86,6845002.0,0.0,1.0,90.5968413283875,91.0939433384198,90.5968413283875,90.68287821473923,6845002.0
2016-08-29,95.07,95.32,94.46,94.87,7902666.0,0.0,1.0,90.88363094955997,91.12262230053705,90.30049205317593,90.69243786877833,7902666.0
2016-08-26,95.66,96.13,94.75,95.21,6019553.0,0.0,1.0,91.44765053786585,91.89695427770275,90.57772202030932,91.01746610610714,6019553.0
2016-08-25,95.62,95.82,95.41,95.55,4518655.0,0.0,1.0,91.40941192170953,91.60060500249118,91.2086591868888,91.34249434343594,4518655.0
2016-08-24,96.01,96.22,95.51,95.82,5912459.0,0.0,1.0,91.78223842923377,91.9829911640545,91.30425572727962,91.60060500249118,5912459.0
2016-08-23,96.13,96.425,95.8,95.97,4996251.0,0.0,1.0,91.89695427770275,92.17896407185569,91.58148569441302,91.74399981307742,4996251.0
2016-08-22,96.47,96.47,95.65,95.87,5495336.0,0.0,1.0,92.22198251503157,92.22198251503157,91.43809088382679,91.64840327268661,5495336.0
2016-08-19,96.4,96.79,96.05,96.39,6362284.0,0.0,1.0,92.155064936758,92.52789144428222,91.82047704539009,92.1455052827189,6362284.0
2016-08-18,96.87,97.12,96.55,96.65,5250741.0,0.0,1.0,92.60436867659489,92.84336002757195,92.29845974734422,92.39405628773507,5250741.0
2016-08-17,96.84,96.97,96.52,96.87,5697173.0,0.0,1.0,92.57568971447763,92.6999652169857,92.26978078522698,92.60436867659489,5697173.0
2016-08-16,96.86,97.25,96.2681,96.88,5777756.0,0.0,1.0,92.5948090225558,92.96763553008003,92.0289730999825,92.61392833063395,5777756.0
2016-08-15,97.35,97.61,96.92,97.1,5299588.0,0.0,1.0,93.06323207047085,93.311783075487,92.65216694679029,92.82424071949377,5299588.0
2016-08-12,97.82,97.82,96.66,96.84,9356523.0,0.0,1.0,93.51253581030774,93.51253581030774,92.40361594177413,92.57568971447763,9356523.0
2016-08-11,98.2,98.39,97.15,97.77,9233890.0,0.0,1.0,93.8758026637929,94.05743609053546,92.8720389896892,93.46473754011232,9233890.0
2016-08-10,96.7,99.27,95.85,97.86,27181275.0,0.0,1.0,92.44185455793047,94.89868564597474,91.62928396460843,93.55077442646407,27181275.0
2016-08-09,95.61,96.85,95.3,96.67,15548695.0,0.0,1.0,91.39985226767045,92.58524936851671,91.10350299245889,92.41317559581323,15548695.0
2016-08-08,96.11,96.29,95.58,95.75,7782135.0,0.0,1.0,91.87783496962459,92.04990874232809,91.3711733055532,91.5336874242176,7782135.0
2016-08-05,95.4,96.0,95.35,95.83,6528537.0,0.0,1.0,91.19909953284971,91.77267877519468,91.15130126265429,91.61016465653027,6528537.0
2016-08-04,95.53,95.98,94.71,95.16,10036881.0,0.0,1.0,91.32337503535778,91.75355946711652,90.53948340415299,90.96966783591172,10036881.0
2016-08-03,95.06,96.425,95.0,96.09,9065763.0,0.0,1.0,90.87407129552089,92.17896407185569,90.8167133712864,91.85871566154643,9065763.0
2016-08-02,95.35,95.75,94.56,95.01,7644091.0,0.0,1.0,91.15130126265429,91.5336874242176,90.39608859356676,90.82627302532549,7644091.0
2016-08-01,96.15,96.2,95.08,95.54,7131587.0,0.0,1.0,91.91607358578092,91.96387185597634,90.89319060359907,91.33293468939688,7131587.0
2016-07-29,95.85,96.38,95.85,95.95,8263651.0,0.0,1.0,91.62928396460843,92.13594562867982,91.62928396460843,91.72488050499926,8263651.0
2016-07-28,96.4,96.49,95.82,95.91,7713512.0,0.0,1.0,92.155064936758,92.24110182310973,91.60060500249118,91.68664188884293,7713512.0
2016-07-27,96.7,96.93,95.86,96.33,6907268.0,0.0,1.0,92.44185455793047,92.66172660082938,91.63884361864751,92.0881473584844,6907268.0
2016-07-26,97.02,97.16,96.34,96.69,6274581.0,0.0,1.0,92.74776348718112,92.88159864372828,92.0977070125235,92.43229490389139,6274581.0
2016-07-25,97.9,98.06,97.2535,97.39,4825496.0,0.0,1.0,93.58901304262041,93.74196750724573,92.97098140899371,93.10147068662718,4825496.0
2016-07-22,98.39,98.42,97.47,97.71,5381662.0,0.0,1.0,94.05743609053546,94.08611505265272,93.17794791893985,93.40737961587783,5381662.0
2016-07-21,98.17,99.125,97.62,98.01,7069552.0,0.0,1.0,93.84712370167564,94.76007066240804,93.3213427295261,93.69416923705032,7069552.0
2016-07-20,98.65,98.69,97.14,98.22,10633122.0,0.0,1.0,94.30598709555161,94.34422571170795,92.86247933565012,93.89492197187106,10633122.0
2016-07-19,99.81,99.99,99.361,99.47,5737015.0,0.0,1.0,95.41490696408522,95.5869807367887,94.9856784977304,95.0898787267564,5737015.0
2016-07-18,99.9,100.709,99.87,100.15,5050907.0,0.0,1.0,95.50094385043697,96.27431986219877,95.47226488831971,95.73993520141404,5050907.0
2016-07-15,100.42,100.54,99.54,99.8,5763595.0,0.0,1.0,95.99804586046926,96.11276170893827,95.15679630502999,95.40534731004612,5763595.0
2016-07-14,100.42,100.8,99.68,99.97,7459838.0,0.0,1.0,95.99804586046926,96.3613127139544,95.29063146157715,95.56786142871054,7459838.0
